ORDR-Num,Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,Exclusivity Protected Indication *,Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key,Good,Rare Disease,GARD_ID,UNII,Gene,UniProt,Family,Name,DrugBank gene1,DrugBank gene2,DrugBank gene3,MOA Long,Targets (NPC),MOA
3470,melphalan,EVOMELA,11/24/08,High dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation,Designated/Approved,,for high-dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation in patients with multiple myeloma, 03/10/2016 , 03/10/2023 ,for high-dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation in patients with multiple myeloma,Acrotech Biopharma LLC,279 Princeton Hightstown Road,,East Windsor,New Jersey,8520,United States,270008,FALSE,,,Q41OR9510P,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
3473,melphalan hydrochloride,,11/12/08,Treatment of patients with cutaneous melanoma.,Designated,Not FDA Approved for Orphan Indication,,,,,"Delcath Systems, Inc.",1301 6th Avenue,43rd Floor,New York,New York,10019,United States,270508,FALSE,,,1VXP4V453T,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
3472,melphalan hydrochloride,,9/26/13,Treatment of patients with hepatocellular carcinoma,Designated,Not FDA Approved for Orphan Indication,,,,,"Delcath Systems, Inc.",1301 6th Avenue,43rd Floor,New York,New York,10019,United States,405413,FALSE,,,1VXP4V453T,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
3474,melphalan hydrochloride,,11/12/08,Treatment of patients with ocular (uveal) melanoma.,Designated,Not FDA Approved for Orphan Indication,,,,,"Delcath Systems, Inc.",1301 6th Avenue,43rd Floor,New York,New York,10019,United States,271708,FALSE,,,1VXP4V453T,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
3469,melphalan,,7/14/15,Treatment of cholangiocarcinoma.,Designated,Not FDA Approved for Orphan Indication,,,,,"Delcath Systems, Inc.",1633 Broadway,Suite 22C,New York,New York,10019,United States,485515,FALSE,,,Q41OR9510P,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
3468,melphalan,,11/19/12,Treatment of Stage IIB through IV melanoma,Designated,Not FDA Approved for Orphan Indication,,,,,"OncoTx, LLC",9 Brandeis Road,,Newton,Massachusetts,2459,United States,381412,FALSE,,,Q41OR9510P,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
3466,Melphalan,,3/3/92,For use in hyperthermic regional limb perfusion to treat metastatic melanoma of the extremity.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Glaxo Wellcome Research and Development,5 Moore Drive,PO Box 13398,Research Triangle Park,North Carolina,27709,United States,64291,FALSE,,,Q41OR9510P,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases (primarily at the N-7 position of guanine and to a lesser extent, at the N-3 position of adenine), forming monoadducts and resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",,DNA alkylating agent%7CDNA inhibitor
1810,cyclophosphamide,,6/17/11,Prevention of graft versus host disease following allogeneic hematopoietic stem cell transplant,Designated,Not FDA Approved for Orphan Indication,,,,,"Accentia Biopharmaceuticals, Inc.",324 S. Hyde Park Avenue,,Tampa,Florida,33606,United States,343611,FALSE,,,8N3DW7272P,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases, resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",CYP3A7|CYP3A5|CYP3A4|CYP2A6|CYP2C9|CYP2C8|CYP2B6|CYP2D6|CYP2C19|CYP2C18|LGALS1|BCL2,DNA alkylating agent
1809,cyclophosphamide,,6/7/11,Treatment of systemic sclerosis.,Designated,Not FDA Approved for Orphan Indication,,,,,"Accentia Biopharmaceuticals, Inc.","324 South Hyde Avenue, Suite 350",,Tampa,Florida,33606,United States,333911,FALSE,,,8N3DW7272P,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases, resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations.",CYP3A7|CYP3A5|CYP3A4|CYP2A6|CYP2C9|CYP2C8|CYP2B6|CYP2D6|CYP2C19|CYP2C18|LGALS1|BCL2,DNA alkylating agent
3437,meclorethamine,Valchlor,8/17/04,Treatment of mycosis fungoides,Designated/Approved,,Topical treatment of Stage 1A and 1B mycosis fungoides-type cutaneous T-cell lymphoma in patients who have received prior skin-directed therapy., 08/23/2013 , 08/23/2020 ,Topical treatment of Stage 1A and 1B mycosis fungoides-type cutaneous T-cell lymphoma in patients who have received prior skin-directed therapy.,Helsinn Birex Pharmaceuticals Ltd.,Damastown,,Mulhuddart,County Dublin,,Ireland,188404,FALSE,,,50D9XSG0VR,,,,,,,,"Alkylating agents work by three different mechanisms: 1) attachment of alkyl groups to DNA bases, resulting in the DNA being fragmented by repair enzymes in their attempts to replace the alkylated bases, preventing DNA synthesis and RNA transcription from the affected DNA, 2) DNA damage via the formation of cross-links (bonds between atoms in the DNA) which prevents DNA from being separated for synthesis or transcription, and 3) the induction of mispairing of the nucleotides leading to mutations. Mechlorethamine is cell cycle phase-nonspecific.",,DNA inhibitor
4417,Prostaglandin E1 in lipid emulsion,,9/10/96,Treatment of ischemic ulceration of the lower limbs due to peripheral arterial disease.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Alpha Therapeutic Corporation,5555 Valley Boulevard,,Los Angeles,California,90032,United States,88795,FALSE,,,F5TD010360,,,,,,,,"Alprostadil causes vasodilation by means of a direct effect on vascular and ductus arteriosus (DA) smooth muscle, preventing or reversing the functional closure of the DA that occurs shortly after birth. This is because, as a form of prostaglandinE1 (PGE1) it has multiple effects on blood flow. This results in increased pulmonary or systemic blood flow in infants. In cyanotic congenital heart disease, alprostadil's actions result in an increased oxygen supply to the tissues. In infants with interrupted aortic arch or very severe aortic coarctation, alprostadil maintains distal aortic perfusion by permitting blood flow through the DA from the pulmonary artery to the aorta. In infants with aortic coarctation, alprostadil reduces aortic obstruction either by relaxing ductus tissue in the aortic wall or by increasing effective aortic diameter by dilating the DA. In infants with these aortic arch anomalies, systemic blood flow to the lower body is increased, improving tissue oxygen supply and renal perfusion. When administered by intracavernosal injection or as an intraurethral suppository, alprostadil acts locally to relax the trabecular smooth muscle of the corpora cavernosa and the cavernosal arteries. Swelling, elongation, and rigidity of the penis result when arterial blood rapidly flows into the corpus cavernosum to expand the lacunar spaces. The entrapped blood reduces the venous blood outflow as sinusoids compress against the tunica albuginea.",PTGER1|PTGER2|PTGER4|PTGIR|CATSPER4|CATSPER3|CATSPER2|CATSPER1|PTGDR,prostanoid receptor agonist
803,Alprostadil,,10/20/93,"Treatment of severe peripheral arterial occlusive disease (critical limb ischemia) in patients where other procedures, grafts or angioplasty, are not indicated.",Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Schwarz Pharma, Inc.",P.O. Box 2038,,Milwaukee,Wisconsin,53201,United States,70092,FALSE,,,F5TD010360,,,,,,,,"Alprostadil causes vasodilation by means of a direct effect on vascular and ductus arteriosus (DA) smooth muscle, preventing or reversing the functional closure of the DA that occurs shortly after birth. This is because, as a form of prostaglandinE1 (PGE1) it has multiple effects on blood flow. This results in increased pulmonary or systemic blood flow in infants. In cyanotic congenital heart disease, alprostadil's actions result in an increased oxygen supply to the tissues. In infants with interrupted aortic arch or very severe aortic coarctation, alprostadil maintains distal aortic perfusion by permitting blood flow through the DA from the pulmonary artery to the aorta. In infants with aortic coarctation, alprostadil reduces aortic obstruction either by relaxing ductus tissue in the aortic wall or by increasing effective aortic diameter by dilating the DA. In infants with these aortic arch anomalies, systemic blood flow to the lower body is increased, improving tissue oxygen supply and renal perfusion. When administered by intracavernosal injection or as an intraurethral suppository, alprostadil acts locally to relax the trabecular smooth muscle of the corpora cavernosa and the cavernosal arteries. Swelling, elongation, and rigidity of the penis result when arterial blood rapidly flows into the corpus cavernosum to expand the lacunar spaces. The entrapped blood reduces the venous blood outflow as sinusoids compress against the tunica albuginea.",PTGER1|PTGER2|PTGER4|PTGIR|CATSPER4|CATSPER3|CATSPER2|CATSPER1|PTGDR,prostanoid receptor agonist
3351,lorcaserin,,4/17/17,Treatment of Dravet syndrome,Designated,Not FDA Approved for Orphan Indication,,,,,"Epygenix Therapeutics, Inc.",140 East Ridgewood Avenue,Suite 415 South Tower,Paramus,New Jersey,7652,United States,565816,FALSE,,,637E494O0Z,,,,,,,,"Although the exact mechanism is unknown, it is believed to involve the selective activation of 5-HT2C receptors in the anorexigenic pro-opiomelanocortin neurons in the arcuate nucleus of the hypothalamus. This results in decreased food intake and satiety by promoting the release of alpha-melanocortin stimulating hormone, which acts on melanocortin-4 receptors.",HTR2C|HTR2B|HTR2A,serotonin receptor agonist
3350,Lorcaserin,,8/31/20,Treatment of Dravet syndrome,Designated,Not FDA Approved for Orphan Indication,,,,,Eisai Inc.,100 Tice Boulevard,,Woodcliff Lake,New Jersey,7677,United States,758920,FALSE,,,637E494O0Z,,,,,,,,"Although the exact mechanism is unknown, it is believed to involve the selective activation of 5-HT2C receptors in the anorexigenic pro-opiomelanocortin neurons in the arcuate nucleus of the hypothalamus. This results in decreased food intake and satiety by promoting the release of alpha-melanocortin stimulating hormone, which acts on melanocortin-4 receptors.",HTR2C|HTR2B|HTR2A,serotonin receptor agonist
3527,methyldopa,,1/12/17,Treatment of type 1 diabetes in DQ8 positive patients with residual beta cell function,Designated,Not FDA Approved for Orphan Indication,,,,,IM Therapeutics LLC,11001 West 120th Avenue,Suite 400,Broomfield,Colorado,80021,United States,548616,FALSE,,,56LH93261Y,,,,,,,,"Although the mechanism of action has yet to be conclusively demonstrated, the resultant hypotensive effect is most likely due to the drug's action on the CNS. Methyldopa is converted into the metabolite, alpha-methylnorepinephrine, in the CNS, where it stimulates the central inhibitory alpha-adrenergic receptors, leading to a reduction in sympathetic tone, total peripheral resistance, and blood pressure. Reduction in plasma renin activity, as well as the inhibition of both central and peripheral norepinephrine and serotonine production may also contribute to the drug's antihypertensive effect, although this is not a major mechanism of action. This is done through the inhibition of the decarboxylation of dihydroxyphenylalanine (dopa)—the precursor of norepinephrine—and of 5-hydroxytryptophan (5-HTP)—the precursor of serotonin—in the CNS and in most peripheral tissues.",ADRA2B|ADRA2C|ADRA2A|DDC,adrenergic receptor agonist
3493,mesalamine,,1/19/10,Treatment of pediatric ulcerative colitis,Designated,Not FDA Approved for Orphan Indication,,,,,"Forest Laboratories, Inc.",Harborside Financial Center,"Plaza V, Suite 1900",Jersey City,New Jersey,7311,United States,298109,FALSE,,,4Q81I59GXC,,,,,,,,"Although the mechanism of action of mesalazine is not fully understood, it is believed to possess a topical anti-inflammatory effect on colonic epithelial cells [FDA Label]. Mucosal production of arachidonic acid metabolites, both through the cyclooxygenase pathways, i.e., prostanoids, and through the lipoxygenase pathways, i.e., leukotrienes and hydroxyeicosatetraenoic acids, is increased in patients with chronic inflammatory bowel disease, and it is possible that mesalazine diminishes inflammation by blocking cyclooxygenase and inhibiting prostaglandin production in the colon [FDA Label].%0A%0AFurthermore, mesalazine also has the potential to inhibit the activation of Nuclear Factor kappa B (NKkB) and consequently the production of key of pro-inflammatory cytokines [FDA Label]. It has been proposed that reduced expression of PPAR gamma nuclear receptors (gamma form of peroxisome proliferator-activated receptors) may be implicated in ulcerative colitis [FDA Label]. There is evidence that mesalazine produces pharmacodynamic effects through direct activation of PPAR gamma receptors in the colonic/rectal epithelium as well [FDA Label].%0A%0AMoreover, since increased leukocyte migration, abnormal cytokine production, increased production of arachidonic acid metabolites, particularly leukotriene B4, and increased free radical formation in the inflamed intestinal tissue are all present in patients with inflammatory bowel disease it is also believed that mesalazine has in-vitro and in-vivo pharmacological effects that inhibit leukocyte chemotaxis, decrease cytokine and leukotriene production and scavenge for free radicals [L5107].",NAT1|IKBKB|ALOX5|PPARG|MPO|PTGS2|PTGS1|CHUK|CTNNB1,cyclooxygenase inhibitor%7Clipoxygenase inhibitor%7Cprostanoid receptor antagonist
1689,clofazimine,,6/25/14,Treatment of active tuberculosis,Designated,Not FDA Approved for Orphan Indication,,,,,Novartis Pharmaceuticals Corp.,One Health Plaza,Bldg 135/409,East Hanover,New Jersey,7936,United States,436314,FALSE,,,D959AE5USF,,,,,,,,"Although the precise mechanism(s) of action of clofazimine have not been elucidated, its antimicrobial activity appears to be membrane-directed. It was previously thought that, due to its lipophilicity, clofazimine participated in the generation of intracellular reactive oxygen species (ROS) via redox cycling, specifically H<sub>2</sub>O<sub>2</sub> and superoxide, which then exerted an antimicrobial effect.[A203144] A more recent and compelling theory involves clofazimine interacting with bacterial membrane phospholipids to generate antimicrobial lysophospholipids - bactericidal efficacy may, then, arise from the combined membrane-destabilizing effects of both clofazimine and lysophospholipids, which interfere with K+ uptake and, ultimately, ATP production.[A203144,L13802]%0A%0AThe anti-inflammatory activity of clofazimine is the result of its inhibition of T-lymphocyte activation and proliferation.[L13802] Several mechanisms have been proposed, including direct antagonism of T-cell Kv 1.3 potassium channels and indirect action by promoting the release of E-series prostaglandins and reactive oxygen species from bystander neutrophils and monocytes.",,GK0582 inhibitor
829,Aminocaproic acid,,1/6/95,For the topical treatment of traumatic hyphema of the eye.,Designated,Not FDA Approved for Orphan Indication,,,,,Eastern Virginia Medical School,Department of Ophthalomology,"880 Kempsville Road, Suite 2500",Norfolk,Virginia,23502,United States,83294,FALSE,,,U6F3787206,,,,,,,,"Aminocaproic acid binds reversibly to the kringle domain of plasminogen and blocks the binding of plasminogen to fibrin and its activation to plasmin. With NO activation of plasmin, there is a reduction in fibrinolysis. This consequently will reduce the amount of bleeding post surgery. Elevated plasma levels of lipoprotein(a) have been shown to increase the risk of vascular disease. Lipoprotein 9a)a has two components, apolipoprotein B-100, linked to apolipoprotein (a). Aminocaproic acid may change the conformation of apoliprotein (a), changing its binding properties and potentially preventing the formation of lipoprotein (a).",LPA|PLAT|PLG,plasminogen activator inhibitor
838,Amiodarone,,8/17/93,Treatment of incessant ventricular tachycardia.,Designated,Not FDA Approved for Orphan Indication,,,,,"Academic Pharmaceuticals, Inc.",21 N. Skokie Valley Highway,Suite G3,Lake Bluff,Illinois,60044,United States,70292,FALSE,,,N3RQ532IUT,,,,,,,,"Amiodarone is considered a class III anti-arrhythmic drug. It blocks potassium currents that cause repolarization of the heart muscle during the third phase of the cardiac action potential. As a result amiodarone increases the duration of the action potential as well as the effective refractory period for cardiac cells (myocytes). Therefore, cardiac muscle cell excitability is reduced, preventing and treating abnormal heart rhythms.[A183137,A189747]%0A%0AUnique from other members of the class III anti-arrhythmic drug class, amiodarone also interferes with the functioning of beta-adrenergic receptors, sodium channels, and calcium channels channels. These actions, at times, can lead to undesirable effects, such as hypotension, bradycardia, and Torsades de pointes (TdP).[L11265] In addition to the above, amiodarone may increase activity of peroxisome proliferator-activated receptors, leading to steatogenic changes in the liver or other organs.[A20227,A20650] Finally, amiodarone has been found to bind to the thyroid receptor due to its iodine content, potentially leading to amiodarone induced hypothyroidism or thyrotoxicosis.[A182168]",CACNA2D2|KCNH2|KCNA7|CACNA1H|CYP2C8|SCN5A|CHRM3|ADRB1,potassium channel blocker
856,Amsacrine,,12/7/84,Treatment of acute adult leukemia.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Warner-Lambert Company,2800 Plymouth Road,,Ann Arbor,Michigan,48106,United States,4584,FALSE,,,00DPD30SOY,,,,,,,,Amsacrine binds to DNA through intercalation and external binding. It has a base specificity for A-T pairs. Rapidly dividing cells are two to four times more sensitive to amsacrine than are resting cells. Amsacrine appears to cleave DNA by inducing double stranded breaks. Amsacrine also targets and inhibits topoisomerase II. Cytotoxicity is greatest during the S phase of the cell cycle when topoisomerase levels are at a maximum.,TOP2A|KCNH2,topoisomerase inhibitor
873,Anatibant,,4/15/05,Treatment of patients having experienced a severe traumatic brain injury (Glasgow Coma Scale 3 to 8) in order to decrease early mortality and improve long-term functional and neurological outcome,Designated,Not FDA Approved for Orphan Indication,,,,,"Xytis, Inc.",400 South El Camino Real,Suite 1200,San Mateo,California,94402,United States,153801,FALSE,,,CLO4JRD21F,,,,,,,,"Anatibant is a new potent and selective non-peptide antagonist of the bradyknin B2 receptor. Anatibant crosses the blood brain barrier, reduces brain edema formation and brain damage, and improves neurological function following experimental traumatic brain injury. The underlying mechanisms are still not well understood. So far bradykinin B2 receptor-mediated neuroprotection was mainly explained by the reduction of vascular permeability and subsequent reduction of post-ischemic or post-traumatic brain edema. ",,
3327,lisinopril oral solution,,10/14/15,Treatment of hypertension in pediatric patients 0 through 16 years of age.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Silvergate Pharmaceuticals, Inc.",6251 Greenwood Plaza Blvd.,Suite 101,Greenwood Village,Colorado,80111,United States,481915,FALSE,,,E7199S1YWR,,,,,,,,"Angiotensin II constricts coronary blood vessels and is positively inotropic, which under normal circumstances, would increase vascular resistance and oxygen consumption.[A184781] This action can eventually lead to myocyte hypertrophy and vascular smooth muscle cell proliferation.[A184781]%0A%0ALisinopril is an angiotensin converting enzyme inhibitor (ACEI), preventing the conversion of angiotensin I to angiotensin II.[A184781,A184808] This action prevents myocyte hypertrophy and vascular smooth muscle cell proliferation seen in untreated patients.[A184808] Increased levels of bradykinin also exhibit vasodilating effects for patients taking ACEIs.[A184808] Lisinopril also inhibits renin's conversion of angiotensin to angiotensin I.[A184817]",ACE2|ACE,angiotensin converting enzyme inhibitor
3326,lisinopril oral solution,,1/27/15,Treatment of primary hypertension with complications and secondary hypertension in pediatric patients (ages 0 through 16 years of age),Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"BioRamo, LLC",5319 NW 35th Terrace,,Ft. Lauderdale,Florida,33309,United States,365512,FALSE,,,E7199S1YWR,,,,,,,,"Angiotensin II constricts coronary blood vessels and is positively inotropic, which under normal circumstances, would increase vascular resistance and oxygen consumption.[A184781] This action can eventually lead to myocyte hypertrophy and vascular smooth muscle cell proliferation.[A184781]%0A%0ALisinopril is an angiotensin converting enzyme inhibitor (ACEI), preventing the conversion of angiotensin I to angiotensin II.[A184781,A184808] This action prevents myocyte hypertrophy and vascular smooth muscle cell proliferation seen in untreated patients.[A184808] Increased levels of bradykinin also exhibit vasodilating effects for patients taking ACEIs.[A184808] Lisinopril also inhibits renin's conversion of angiotensin to angiotensin I.[A184817]",ACE2|ACE,angiotensin converting enzyme inhibitor
3295,liposomal annamycin,,12/28/20,Treatment of soft tissue sarcomas,Designated,Not FDA Approved for Orphan Indication,,,,,"Moleculin Biotech, Inc.","5300 Memorial Drive, Suite 950",,Houston,Texas,77007,United States,787720,FALSE,,,SNU299M83Q,,,,,,,,"Annamycin belongs to the anthracycline class of drugs, and has a pleiotropic mechanism of action where it targets topoisomerase II, causing strand breaks in DNA. Annamycin forms complexes with DNA by intercalation between base pairs, and it inhibits topoisomerase II activity by stabilizing the DNA-topoisomerase II complex, preventing the religation portion of the ligation-religation reaction that topoisomerase II catalyzes.",,
967,Antipyrine Test,,2/21/85,For use as an index of hepatic drug-metabolizing capacity.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Upsher-Smith Laboratories, Inc",4905 23rd Avenue North,,Minneapolis,Minnesota,55447,United States,5284,FALSE,,,T3CHA1B51H,,,,,,,,"Antipyrine is thought to act primarily in the CNS, increasing the pain threshold by inhibiting both isoforms of cyclooxygenase, COX-1, COX-2, and COX-3 enzymes involved in prostaglandin (PG) synthesis.",PTGS1|PTGS2,COX-1 & COX-2 inhibition|cyclooxygenase inhibitor
4300,plitidepsin,,9/30/04,Treatment of multiple myeloma,Designated,Not FDA Approved for Orphan Indication,,,,,"PharmaMar USA, Inc.",205 East 42nd St.,Suite 15003,New York,New York,10017,United States,191604,FALSE,,,Y76ID234HW,,,,,,,,Aplidine inhibits the growth and induces apoptosis in MOLT-4 cells through the indirect inhibition of VEGF secretion which blocks the VEGF/VEGFR-1 autocrine loop necessary for the growth of these cells.,,
4301,Plitidepsin,,6/18/04,Treatment of acute lymphoblastic leukemia,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"PharmaMar USA, Inc",University Park at M.I.T.,Sidney Street,Cambridge,Massachusetts,2139,United States,187404,FALSE,,,Y76ID234HW,,,,,,,,Aplidine inhibits the growth and induces apoptosis in MOLT-4 cells through the indirect inhibition of VEGF secretion which blocks the VEGF/VEGFR-1 autocrine loop necessary for the growth of these cells.,,
995,Apomorphine,,7/17/95,Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.,Designated,Not FDA Approved for Orphan Indication,,,,,"Pentech Pharmaceuticals, Inc.",1110 Lake Cook Rd.,Suite 257,Buffalo Grove,Illinois,60089,United States,89295,FALSE,,,N21FAR7B4S,,,,,,,,"Apomorphine is a non-ergoline dopamine agonist with high binding affinity to dopamine D2, D3, and D5 receptors.[L13919,L13922] Stimulation of D2 receptors in the caudate-putamen, a region of the brain responsible for locomotor control, may be responsible for apomorphine's action.[A203594] However, the means by which the cellular effects of apomorphine treat hypomobility of Parkinson's remain unknown.[L13919,L13922]",DRD2|TRPA1|HTR5A,dopamine receptor agonist
994,Apomorphine,,10/20/97,For use as rescue treatment for early morning motor dysfunction in late-stage Parkinson's disease.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Scherer DDS,Frankland Road,Swindon SN5 8RU,Wiltshire,,,United Kingdom,107997,FALSE,,,N21FAR7B4S,,,,,,,,"Apomorphine is a non-ergoline dopamine agonist with high binding affinity to dopamine D2, D3, and D5 receptors.[L13919,L13922] Stimulation of D2 receptors in the caudate-putamen, a region of the brain responsible for locomotor control, may be responsible for apomorphine's action.[A203594] However, the means by which the cellular effects of apomorphine treat hypomobility of Parkinson's remain unknown.[L13919,L13922]",DRD2|TRPA1|HTR5A,dopamine receptor agonist
4456,R-4-amino-3-(4-chlorophenyl)butanoic acid,,11/28/08,Treatment of the behavorial abnormalities associated with fragile X syndrome,Designated,Not FDA Approved for Orphan Indication,,,,,"Clinical Research Associates, LLC",160 Fifth Avenue,7th Floor,New York,New York,10010,United States,271808,FALSE,,,NYU6UTW25B,,,,,,,,"Arbaclofen, or R-baclofen, acts upstream of the mGluR5 receptor to increase inhibitory neurotransmission. It is the isomer of baclofen which harbors antispastic activity.  |R-baclofen is postulated to aid in spasticity by acting as an agonist of the inhibitory gamma aminobutyric acid neurotransmission pathway. ",GABBR1|GABBR2,benzodiazepine receptor agonist
2031,dihydroartemisinin and piperaquine,,1/8/07,"Treatment of uncomplicated malaria caused by ""Plasmodium falciparum,"" Plasmodium vivax,"" Plasmodium malariae,"" or ""Plasmodium ovale.""",Designated,Not FDA Approved for Orphan Indication,,,,,Alfasigma S.p.A,223 Viale Sarca,,Milano,Lombardia,,Italy,234006,FALSE,,,6A9O50735X,,,,,,,,"Artemisinins, including Artenimol which is a major active metabolite of many artemisinins, are thought to act via a common mechanism [A31589]. While the exact mechanism of action is not certain, theories exist as to how artemisinins produce their antimalarial effect.%0A%0AArtemisinins are believed to bind to haem within the *P. falciparum* parasite [A31564, A31588]. The source of this haem varies with the life stage of the parasite. When the parasite is in the early ring stage artemisinins are believed to bind haem produced by the parasite's haem biosynthesis pathway. In later stages artemisinins likely bind to haem released by haemoglobin digestion. Once bound to haem, artemisinins are thought to undergo activation involving ferrous iron via reductive scission which splits the endoperoxide bridge to produce a reactive oxygen [A31587, A31596]. This reactive oxygen is thought to undergo a subsequent intramolecular hydrogen abstraction to produce a reactive carbon radical [A31596]. The carbon radical is believed to be the source of the drugs potent activity against *P. falciparum* by alkylating a wide array of protein targets [A20257, A31564, A31596]. The nature and magnitude of the effect on specific protein function as a result of this alkylation is unknown.%0A%0AOne target which has been the focus of research is the sarco/endoplasmic reticulum Ca2+ ATPase pump of *P. falciparum* [A31594]. Artemisinins have been found to irreversably bind to and inhibit this protein at a binding site similar to that of Thapsigargin. The mechanism is likely the same as for other proteins, namely alkylation via the carbon radical intermediate.%0A%0AArtemisinins appear to preferentially collect in infected erythrocytes, concentrating the drug by several hundred-fold compared to uninfected cells [A31597]. This may play a role in why little alkylation is seen in uninfected erythrocytes [A31595].",,antimalarial agent
